country,country_slug,section,item_name,item_slug,search_query,image_path,is_duplicate,first_section,status
Cape Verde,cape-verde,landmarks,Sal island beaches,sal_island_beaches,Sal island beaches Cape Verde,data/country_card_images/cape-verde/sal_island_beaches.jpg,no,landmarks,downloaded
Cape Verde,cape-verde,landmarks,São Filipe,sao_filipe,São Filipe Cape Verde,data/country_card_images/cape-verde/sao_filipe.jpg,no,landmarks,downloaded
Cape Verde,cape-verde,landmarks,Cape Verde volcanic peaks,cape_verde_volcanic_peaks,Cape Verde volcanic peaks Cape Verde,data/country_card_images/cape-verde/cape_verde_volcanic_peaks.jpg,no,landmarks,downloaded
Cape Verde,cape-verde,cheer_reasons,Volcanic island paradise,volcanic_island_paradise,Volcanic island paradise Cape Verde,data/country_card_images/cape-verde/volcanic_island_paradise.jpg,no,cheer_reasons,downloaded
Cape Verde,cape-verde,cheer_reasons,Sea turtles,sea_turtles,Sea turtles Cape Verde,data/country_card_images/cape-verde/sea_turtles.jpg,no,cheer_reasons,downloaded
Cape Verde,cape-verde,cheer_reasons,Morna music,morna_music,Morna music Cape Verde,data/country_card_images/cape-verde/morna_music.jpg,no,cheer_reasons,downloaded
Cape Verde,cape-verde,cheer_reasons,Smallest team in Group H,smallest_team_in_group_h,Smallest team in Group H Cape Verde,data/country_card_images/cape-verde/smallest_team_in_group_h.jpg,no,cheer_reasons,downloaded
Cape Verde,cape-verde,cheer_reasons,Beautiful beaches,beautiful_beaches,Beautiful beaches Cape Verde,data/country_card_images/cape-verde/beautiful_beaches.jpg,no,cheer_reasons,downloaded
Saudi Arabia,saudi-arabia,animals,Arabian Oryx,arabian_oryx,Arabian Oryx,data/country_card_images/saudi-arabia/arabian_oryx.jpg,no,animals,downloaded
Saudi Arabia,saudi-arabia,animals,Arabian Leopard,arabian_leopard,Arabian Leopard,data/country_card_images/saudi-arabia/arabian_leopard.jpg,no,animals,downloaded
Saudi Arabia,saudi-arabia,animals,Nubian Ibex,nubian_ibex,Nubian Ibex,data/country_card_images/saudi-arabia/nubian_ibex.jpg,no,animals,downloaded
Saudi Arabia,saudi-arabia,animals,Sand Gazelle,sand_gazelle,Sand Gazelle,data/country_card_images/saudi-arabia/sand_gazelle.jpg,no,animals,downloaded
Saudi Arabia,saudi-arabia,foods,Kabsa (spiced rice),kabsa_spiced_rice,Kabsa (spiced rice) Saudi Arabia,data/country_card_images/saudi-arabia/kabsa_spiced_rice.jpg,no,foods,downloaded
Saudi Arabia,saudi-arabia,foods,Mandi (slow-cooked meat),mandi_slow_cooked_meat,Mandi (slow-cooked meat) Saudi Arabia,data/country_card_images/saudi-arabia/mandi_slow_cooked_meat.jpg,no,foods,downloaded
Saudi Arabia,saudi-arabia,foods,Mutabbaq (stuffed pancake),mutabbaq_stuffed_pancake,Mutabbaq (stuffed pancake) Saudi Arabia,data/country_card_images/saudi-arabia/mutabbaq_stuffed_pancake.jpg,no,foods,missing
Saudi Arabia,saudi-arabia,foods,Dates,dates,Dates Saudi Arabia,data/country_card_images/saudi-arabia/dates.jpg,no,foods,downloaded
Saudi Arabia,saudi-arabia,landmarks,Al-Khobar Corniche,al_khobar_corniche,Al-Khobar Corniche Saudi Arabia,data/country_card_images/saudi-arabia/al_khobar_corniche.jpg,no,landmarks,missing
Saudi Arabia,saudi-arabia,landmarks,Madain Saleh (Hegra),madain_saleh_hegra,Madain Saleh (Hegra) Saudi Arabia,data/country_card_images/saudi-arabia/madain_saleh_hegra.jpg,no,landmarks,downloaded
Saudi Arabia,saudi-arabia,landmarks,Diriyah,diriyah,Diriyah Saudi Arabia,data/country_card_images/saudi-arabia/diriyah.jpg,no,landmarks,downloaded
Saudi Arabia,saudi-arabia,landmarks,Edge of the World,edge_of_the_world,Edge of the World Saudi Arabia,data/country_card_images/saudi-arabia/edge_of_the_world.jpg,no,landmarks,downloaded
Saudi Arabia,saudi-arabia,cheer_reasons,Beat Argentina in 2022,beat_argentina_in_2022,Beat Argentina in 2022 Saudi Arabia,data/country_card_images/saudi-arabia/beat_argentina_in_2022.jpg,no,cheer_reasons,downloaded
Saudi Arabia,saudi-arabia,cheer_reasons,Saudi Pro League stars,saudi_pro_league_stars,Saudi Pro League stars Saudi Arabia,data/country_card_images/saudi-arabia/saudi_pro_league_stars.jpg,no,cheer_reasons,downloaded
Saudi Arabia,saudi-arabia,cheer_reasons,Arabian Oryx,arabian_oryx,Arabian Oryx Saudi Arabia,data/country_card_images/saudi-arabia/arabian_oryx.jpg,yes,animals,downloaded
Saudi Arabia,saudi-arabia,cheer_reasons,Dates,dates,Dates Saudi Arabia,data/country_card_images/saudi-arabia/dates.jpg,yes,foods,downloaded
Saudi Arabia,saudi-arabia,cheer_reasons,Mecca & ancient history,mecca_ancient_history,Mecca & ancient history Saudi Arabia,data/country_card_images/saudi-arabia/mecca_ancient_history.jpg,no,cheer_reasons,downloaded
Uruguay,uruguay,animals,South American Coati,south_american_coati,South American Coati,data/country_card_images/uruguay/south_american_coati.jpg,no,animals,downloaded
Uruguay,uruguay,animals,Pampas Deer,pampas_deer,Pampas Deer,data/country_card_images/uruguay/pampas_deer.jpg,no,animals,downloaded
Uruguay,uruguay,animals,Maned Wolf,maned_wolf,Maned Wolf,data/country_card_images/uruguay/maned_wolf.jpg,no,animals,downloaded
Uruguay,uruguay,animals,River Otter,river_otter,River Otter,data/country_card_images/uruguay/river_otter.jpg,no,animals,downloaded
Uruguay,uruguay,foods,Asado (BBQ),asado_bbq,Asado (BBQ) Uruguay,data/country_card_images/uruguay/asado_bbq.jpg,no,foods,downloaded
Uruguay,uruguay,foods,Chivito (steak sandwich),chivito_steak_sandwich,Chivito (steak sandwich) Uruguay,data/country_card_images/uruguay/chivito_steak_sandwich.jpg,no,foods,downloaded
Uruguay,uruguay,foods,Mate tea,mate_tea,Mate tea Uruguay,data/country_card_images/uruguay/mate_tea.jpg,no,foods,downloaded
Uruguay,uruguay,foods,Dulce de leche,dulce_de_leche,Dulce de leche Uruguay,data/country_card_images/uruguay/dulce_de_leche.jpg,no,foods,downloaded
Uruguay,uruguay,foods,Empanadas,empanadas,Empanadas Uruguay,data/country_card_images/uruguay/empanadas.jpg,no,foods,downloaded
Uruguay,uruguay,landmarks,Punta del Este,punta_del_este,Punta del Este Uruguay,data/country_card_images/uruguay/punta_del_este.jpg,no,landmarks,downloaded
Uruguay,uruguay,landmarks,Montevideo's Old City,montevideo_s_old_city,Montevideo's Old City Uruguay,data/country_card_images/uruguay/montevideo_s_old_city.jpg,no,landmarks,downloaded
Uruguay,uruguay,landmarks,Colonia del Sacramento,colonia_del_sacramento,Colonia del Sacramento Uruguay,data/country_card_images/uruguay/colonia_del_sacramento.jpg,no,landmarks,downloaded
Uruguay,uruguay,landmarks,Casapueblo,casapueblo,Casapueblo Uruguay,data/country_card_images/uruguay/casapueblo.jpg,no,landmarks,downloaded
Uruguay,uruguay,cheer_reasons,Won the FIRST EVER World Cup,won_the_first_ever_world_cup,Won the FIRST EVER World Cup Uruguay,data/country_card_images/uruguay/won_the_first_ever_world_cup.jpg,no,cheer_reasons,downloaded
Uruguay,uruguay,cheer_reasons,Mate tea,mate_tea,Mate tea Uruguay,data/country_card_images/uruguay/mate_tea.jpg,yes,foods,downloaded
Uruguay,uruguay,cheer_reasons,Best BBQ in the world,best_bbq_in_the_world,Best BBQ in the world Uruguay,data/country_card_images/uruguay/best_bbq_in_the_world.jpg,no,cheer_reasons,missing
Uruguay,uruguay,cheer_reasons,Only 3.5 million people but 2x champions,only_3_5_million_people_but_2x_champions,Only 3.5 million people but 2x champions Uruguay,data/country_card_images/uruguay/only_3_5_million_people_but_2x_champions.jpg,no,cheer_reasons,downloaded
Uruguay,uruguay,cheer_reasons,Luis Suárez is a legend,luis_suarez_is_a_legend,Luis Suárez is a legend Uruguay,data/country_card_images/uruguay/luis_suarez_is_a_legend.jpg,no,cheer_reasons,downloaded
France,france,animals,Alpine Marmot,alpine_marmot,Alpine Marmot,data/country_card_images/france/alpine_marmot.jpg,no,animals,downloaded
France,france,animals,Chamois,chamois,Chamois,data/country_card_images/france/chamois.jpg,no,animals,downloaded
France,france,animals,European Wolf,european_wolf,European Wolf,data/country_card_images/france/european_wolf.jpg,no,animals,downloaded
France,france,animals,Flamingo,flamingo,Flamingo,data/country_card_images/france/flamingo.jpg,no,animals,downloaded
France,france,foods,Baguette,baguette,Baguette France,data/country_card_images/france/baguette.jpg,no,foods,downloaded
France,france,foods,Croissant,croissant,Croissant France,data/country_card_images/france/croissant.jpg,no,foods,downloaded
France,france,foods,Crêpes,crepes,Crêpes France,data/country_card_images/france/crepes.jpg,no,foods,downloaded
France,france,foods,Camembert cheese,camembert_cheese,Camembert cheese France,data/country_card_images/france/camembert_cheese.jpg,no,foods,downloaded
France,france,foods,Coq au vin,coq_au_vin,Coq au vin France,data/country_card_images/france/coq_au_vin.jpg,no,foods,downloaded
France,france,landmarks,Eiffel Tower,eiffel_tower,Eiffel Tower France,data/country_card_images/france/eiffel_tower.jpg,no,landmarks,downloaded
France,france,landmarks,Louvre Museum,louvre_museum,Louvre Museum France,data/country_card_images/france/louvre_museum.jpg,no,landmarks,downloaded
France,france,landmarks,Mont Blanc,mont_blanc,Mont Blanc France,data/country_card_images/france/mont_blanc.jpg,no,landmarks,downloaded
France,france,landmarks,Palace of Versailles,palace_of_versailles,Palace of Versailles France,data/country_card_images/france/palace_of_versailles.jpg,no,landmarks,downloaded
France,france,landmarks,D-Day Beaches,d_day_beaches,D-Day Beaches France,data/country_card_images/france/d_day_beaches.jpg,no,landmarks,downloaded
France,france,cheer_reasons,Eiffel Tower,eiffel_tower,Eiffel Tower France,data/country_card_images/france/eiffel_tower.jpg,yes,landmarks,downloaded
France,france,cheer_reasons,Kylian Mbappé is the fastest player alive,kylian_mbappe_is_the_fastest_player_alive,Kylian Mbappé is the fastest player alive France,data/country_card_images/france/kylian_mbappe_is_the_fastest_player_alive.jpg,no,cheer_reasons,downloaded
France,france,cheer_reasons,2x World Cup winners,2x_world_cup_winners,2x World Cup winners France,data/country_card_images/france/2x_world_cup_winners.jpg,no,cheer_reasons,downloaded
France,france,cheer_reasons,Croissants,croissants,Croissants France,data/country_card_images/france/croissants.jpg,no,cheer_reasons,downloaded
France,france,cheer_reasons,French fashion,french_fashion,French fashion France,data/country_card_images/france/french_fashion.jpg,no,cheer_reasons,downloaded
Senegal,senegal,animals,African Lion,african_lion,African Lion,data/country_card_images/senegal/african_lion.jpg,no,animals,downloaded
Senegal,senegal,animals,Chimpanzee,chimpanzee,Chimpanzee,data/country_card_images/senegal/chimpanzee.jpg,no,animals,downloaded
Senegal,senegal,animals,African Elephant,african_elephant,African Elephant,data/country_card_images/senegal/african_elephant.jpg,no,animals,downloaded
Senegal,senegal,animals,Nile Crocodile,nile_crocodile,Nile Crocodile,data/country_card_images/senegal/nile_crocodile.jpg,no,animals,downloaded
Senegal,senegal,foods,Thiéboudienne (fish & rice),thieboudienne_fish_rice,Thiéboudienne (fish & rice) Senegal,data/country_card_images/senegal/thieboudienne_fish_rice.jpg,no,foods,downloaded
Senegal,senegal,foods,Mafé (peanut stew),mafe_peanut_stew,Mafé (peanut stew) Senegal,data/country_card_images/senegal/mafe_peanut_stew.jpg,no,foods,downloaded
Senegal,senegal,foods,Yassa (chicken/lemon),yassa_chicken_lemon,Yassa (chicken/lemon) Senegal,data/country_card_images/senegal/yassa_chicken_lemon.jpg,no,foods,downloaded
Senegal,senegal,foods,Fataya (fried pastry),fataya_fried_pastry,Fataya (fried pastry) Senegal,data/country_card_images/senegal/fataya_fried_pastry.jpg,no,foods,downloaded
Senegal,senegal,landmarks,Goree Island,goree_island,Goree Island Senegal,data/country_card_images/senegal/goree_island.jpg,no,landmarks,downloaded
Senegal,senegal,landmarks,Pink Lake (Lac Rose),pink_lake_lac_rose,Pink Lake (Lac Rose) Senegal,data/country_card_images/senegal/pink_lake_lac_rose.jpg,no,landmarks,downloaded
Senegal,senegal,landmarks,Dakar Rally finish,dakar_rally_finish,Dakar Rally finish Senegal,data/country_card_images/senegal/dakar_rally_finish.jpg,no,landmarks,downloaded
Senegal,senegal,landmarks,Djoudj Bird Sanctuary,djoudj_bird_sanctuary,Djoudj Bird Sanctuary Senegal,data/country_card_images/senegal/djoudj_bird_sanctuary.jpg,no,landmarks,downloaded
Senegal,senegal,cheer_reasons,Africa Cup of Nations champs,africa_cup_of_nations_champs,Africa Cup of Nations champs Senegal,data/country_card_images/senegal/africa_cup_of_nations_champs.jpg,no,cheer_reasons,downloaded
Senegal,senegal,cheer_reasons,Sadio Mané is a superstar,sadio_mane_is_a_superstar,Sadio Mané is a superstar Senegal,data/country_card_images/senegal/sadio_mane_is_a_superstar.jpg,no,cheer_reasons,downloaded
Senegal,senegal,cheer_reasons,African wildlife,african_wildlife,African wildlife Senegal,data/country_card_images/senegal/african_wildlife.jpg,no,cheer_reasons,missing
Senegal,senegal,cheer_reasons,Colorful boubou clothing,colorful_boubou_clothing,Colorful boubou clothing Senegal,data/country_card_images/senegal/colorful_boubou_clothing.jpg,no,cheer_reasons,missing
Senegal,senegal,cheer_reasons,Djembe drumming,djembe_drumming,Djembe drumming Senegal,data/country_card_images/senegal/djembe_drumming.jpg,no,cheer_reasons,downloaded
Norway,norway,animals,Arctic Fox,arctic_fox,Arctic Fox,data/country_card_images/norway/arctic_fox.jpg,no,animals,downloaded
Norway,norway,animals,Polar Bear,polar_bear,Polar Bear,data/country_card_images/norway/polar_bear.jpg,no,animals,downloaded
Norway,norway,animals,Lemming,lemming,Lemming,data/country_card_images/norway/lemming.jpg,no,animals,downloaded
Norway,norway,animals,Norwegian Lemming,norwegian_lemming,Norwegian Lemming,data/country_card_images/norway/norwegian_lemming.jpg,no,animals,downloaded
Norway,norway,animals,Atlantic Puffin,atlantic_puffin,Atlantic Puffin,data/country_card_images/norway/atlantic_puffin.jpg,no,animals,downloaded
Norway,norway,foods,Rakfisk (fermented fish),rakfisk_fermented_fish,Rakfisk (fermented fish) Norway,data/country_card_images/norway/rakfisk_fermented_fish.jpg,no,foods,missing
Norway,norway,foods,Brunost (brown cheese),brunost_brown_cheese,Brunost (brown cheese) Norway,data/country_card_images/norway/brunost_brown_cheese.jpg,no,foods,downloaded
Norway,norway,foods,Lefse (flatbread),lefse_flatbread,Lefse (flatbread) Norway,data/country_card_images/norway/lefse_flatbread.jpg,no,foods,downloaded
Norway,norway,foods,Kjøttkaker (meat cakes),kjøttkaker_meat_cakes,Kjøttkaker (meat cakes) Norway,data/country_card_images/norway/kjøttkaker_meat_cakes.jpg,no,foods,missing
Norway,norway,foods,Smørbrød,smørbrød,Smørbrød Norway,data/country_card_images/norway/smørbrød.jpg,no,foods,downloaded
Norway,norway,landmarks,Fjords of Geirangerfjord,fjords_of_geirangerfjord,Fjords of Geirangerfjord Norway,data/country_card_images/norway/fjords_of_geirangerfjord.jpg,no,landmarks,downloaded
Norway,norway,landmarks,Northern Lights,northern_lights,Northern Lights Norway,data/country_card_images/norway/northern_lights.jpg,no,landmarks,downloaded
Norway,norway,landmarks,Viking Ship Museum,viking_ship_museum,Viking Ship Museum Norway,data/country_card_images/norway/viking_ship_museum.jpg,no,landmarks,downloaded
Norway,norway,landmarks,Preikestolen (Pulpit Rock),preikestolen_pulpit_rock,Preikestolen (Pulpit Rock) Norway,data/country_card_images/norway/preikestolen_pulpit_rock.jpg,no,landmarks,downloaded
Norway,norway,cheer_reasons,ERLING HAALAND,erling_haaland,ERLING HAALAND Norway,data/country_card_images/norway/erling_haaland.jpg,no,cheer_reasons,downloaded
Norway,norway,cheer_reasons,Northern Lights,northern_lights,Northern Lights Norway,data/country_card_images/norway/northern_lights.jpg,yes,landmarks,downloaded
Norway,norway,cheer_reasons,Fjords,fjords,Fjords Norway,data/country_card_images/norway/fjords.jpg,no,cheer_reasons,downloaded
Norway,norway,cheer_reasons,Vikings,vikings,Vikings Norway,data/country_card_images/norway/vikings.jpg,no,cheer_reasons,downloaded
Norway,norway,cheer_reasons,Most beautiful country on Earth?,most_beautiful_country_on_earth,Most beautiful country on Earth? Norway,data/country_card_images/norway/most_beautiful_country_on_earth.jpg,no,cheer_reasons,downloaded
Iraq,iraq,animals,Fallow Deer,fallow_deer,Fallow Deer,data/country_card_images/iraq/fallow_deer.jpg,no,animals,downloaded
Iraq,iraq,animals,Persian Fallow Deer,persian_fallow_deer,Persian Fallow Deer,data/country_card_images/iraq/persian_fallow_deer.jpg,no,animals,downloaded
Iraq,iraq,animals,Iraqi Babbler,iraqi_babbler,Iraqi Babbler,data/country_card_images/iraq/iraqi_babbler.jpg,no,animals,downloaded
Iraq,iraq,animals,Kuhl's Pipistrelle,kuhl_s_pipistrelle,Kuhl's Pipistrelle,data/country_card_images/iraq/kuhl_s_pipistrelle.jpg,no,animals,downloaded
Iraq,iraq,foods,Masgûf (grilled carp),masguf_grilled_carp,Masgûf (grilled carp) Iraq,data/country_card_images/iraq/masguf_grilled_carp.jpg,no,foods,downloaded
Iraq,iraq,foods,Kubba (rice dumpling),kubba_rice_dumpling,Kubba (rice dumpling) Iraq,data/country_card_images/iraq/kubba_rice_dumpling.jpg,no,foods,missing
Iraq,iraq,foods,Dolma (stuffed vegetables),dolma_stuffed_vegetables,Dolma (stuffed vegetables) Iraq,data/country_card_images/iraq/dolma_stuffed_vegetables.jpg,no,foods,downloaded
Iraq,iraq,foods,Iraqi biryani,iraqi_biryani,Iraqi biryani Iraq,data/country_card_images/iraq/iraqi_biryani.jpg,no,foods,downloaded
Iraq,iraq,foods,Samoon bread,samoon_bread,Samoon bread Iraq,data/country_card_images/iraq/samoon_bread.jpg,no,foods,downloaded
Iraq,iraq,landmarks,Ziggurat of Ur,ziggurat_of_ur,Ziggurat of Ur Iraq,data/country_card_images/iraq/ziggurat_of_ur.jpg,no,landmarks,downloaded
Iraq,iraq,landmarks,Babylon ruins,babylon_ruins,Babylon ruins Iraq,data/country_card_images/iraq/babylon_ruins.jpg,no,landmarks,downloaded
Iraq,iraq,landmarks,Erbil Citadel,erbil_citadel,Erbil Citadel Iraq,data/country_card_images/iraq/erbil_citadel.jpg,no,landmarks,downloaded
Iraq,iraq,landmarks,Marshes of Southern Iraq,marshes_of_southern_iraq,Marshes of Southern Iraq Iraq,data/country_card_images/iraq/marshes_of_southern_iraq.jpg,no,landmarks,downloaded
Iraq,iraq,cheer_reasons,Ancient Mesopotamia,ancient_mesopotamia,Ancient Mesopotamia Iraq,data/country_card_images/iraq/ancient_mesopotamia.jpg,no,cheer_reasons,downloaded
Iraq,iraq,cheer_reasons,Where writing was invented,where_writing_was_invented,Where writing was invented Iraq,data/country_card_images/iraq/where_writing_was_invented.jpg,no,cheer_reasons,downloaded
Iraq,iraq,cheer_reasons,Euphrates & Tigris rivers,euphrates_tigris_rivers,Euphrates & Tigris rivers Iraq,data/country_card_images/iraq/euphrates_tigris_rivers.jpg,no,cheer_reasons,downloaded
Iraq,iraq,cheer_reasons,Incredible history,incredible_history,Incredible history Iraq,data/country_card_images/iraq/incredible_history.jpg,no,cheer_reasons,downloaded
Iraq,iraq,cheer_reasons,Tigris River fish feast,tigris_river_fish_feast,Tigris River fish feast Iraq,data/country_card_images/iraq/tigris_river_fish_feast.jpg,no,cheer_reasons,downloaded
Argentina,argentina,animals,Puma,puma,Puma,data/country_card_images/argentina/puma.jpg,no,animals,downloaded
Argentina,argentina,animals,Giant Anteater,giant_anteater,Giant Anteater,data/country_card_images/argentina/giant_anteater.jpg,no,animals,downloaded
Argentina,argentina,animals,Andean Condor,andean_condor,Andean Condor,data/country_card_images/argentina/andean_condor.jpg,no,animals,downloaded
Argentina,argentina,animals,Capybara,capybara,Capybara,data/country_card_images/argentina/capybara.jpg,no,animals,downloaded
Argentina,argentina,animals,Patagonian Mara,patagonian_mara,Patagonian Mara,data/country_card_images/argentina/patagonian_mara.jpg,no,animals,downloaded
Argentina,argentina,foods,Empanadas,empanadas,Empanadas Argentina,data/country_card_images/argentina/empanadas.jpg,no,foods,downloaded
Argentina,argentina,foods,Asado (BBQ),asado_bbq,Asado (BBQ) Argentina,data/country_card_images/argentina/asado_bbq.jpg,no,foods,downloaded
Argentina,argentina,foods,Mate tea,mate_tea,Mate tea Argentina,data/country_card_images/argentina/mate_tea.jpg,no,foods,downloaded
Argentina,argentina,foods,Dulce de leche,dulce_de_leche,Dulce de leche Argentina,data/country_card_images/argentina/dulce_de_leche.jpg,no,foods,downloaded
Argentina,argentina,foods,Medialunas (croissants),medialunas_croissants,Medialunas (croissants) Argentina,data/country_card_images/argentina/medialunas_croissants.jpg,no,foods,downloaded
Argentina,argentina,landmarks,Iguazu Falls,iguazu_falls,Iguazu Falls Argentina,data/country_card_images/argentina/iguazu_falls.jpg,no,landmarks,downloaded
Argentina,argentina,landmarks,Patagonia,patagonia,Patagonia Argentina,data/country_card_images/argentina/patagonia.jpg,no,landmarks,downloaded
Argentina,argentina,landmarks,Perito Moreno Glacier,perito_moreno_glacier,Perito Moreno Glacier Argentina,data/country_card_images/argentina/perito_moreno_glacier.jpg,no,landmarks,downloaded
Argentina,argentina,landmarks,Buenos Aires Obelisk,buenos_aires_obelisk,Buenos Aires Obelisk Argentina,data/country_card_images/argentina/buenos_aires_obelisk.jpg,no,landmarks,downloaded
Argentina,argentina,cheer_reasons,LIONEL MESSI,lionel_messi,LIONEL MESSI Argentina,data/country_card_images/argentina/lionel_messi.jpg,no,cheer_reasons,downloaded
Argentina,argentina,cheer_reasons,3x World Cup champions,3x_world_cup_champions,3x World Cup champions Argentina,data/country_card_images/argentina/3x_world_cup_champions.jpg,no,cheer_reasons,downloaded
Argentina,argentina,cheer_reasons,Best BBQ in the world,best_bbq_in_the_world,Best BBQ in the world Argentina,data/country_card_images/argentina/best_bbq_in_the_world.jpg,no,cheer_reasons,downloaded
Argentina,argentina,cheer_reasons,Tango dancing,tango_dancing,Tango dancing Argentina,data/country_card_images/argentina/tango_dancing.jpg,no,cheer_reasons,downloaded
Argentina,argentina,cheer_reasons,Patagonia wilderness,patagonia_wilderness,Patagonia wilderness Argentina,data/country_card_images/argentina/patagonia_wilderness.jpg,no,cheer_reasons,downloaded
Algeria,algeria,animals,Fennec Fox,fennec_fox,Fennec Fox,data/country_card_images/algeria/fennec_fox.jpg,no,animals,downloaded
Algeria,algeria,animals,Barbary Macaque,barbary_macaque,Barbary Macaque,data/country_card_images/algeria/barbary_macaque.jpg,no,animals,downloaded
Algeria,algeria,animals,Saharan Cheetah,saharan_cheetah,Saharan Cheetah,data/country_card_images/algeria/saharan_cheetah.jpg,no,animals,downloaded
Algeria,algeria,animals,African Wild Dog,african_wild_dog,African Wild Dog,data/country_card_images/algeria/african_wild_dog.jpg,no,animals,downloaded
Algeria,algeria,foods,Couscous,couscous,Couscous Algeria,data/country_card_images/algeria/couscous.jpg,no,foods,downloaded
Algeria,algeria,foods,Chakhchoukha (ripped bread stew),chakhchoukha_ripped_bread_stew,Chakhchoukha (ripped bread stew) Algeria,data/country_card_images/algeria/chakhchoukha_ripped_bread_stew.jpg,no,foods,missing
Algeria,algeria,foods,Merguez sausage,merguez_sausage,Merguez sausage Algeria,data/country_card_images/algeria/merguez_sausage.jpg,no,foods,downloaded
Algeria,algeria,foods,Méchoui (roasted lamb),mechoui_roasted_lamb,Méchoui (roasted lamb) Algeria,data/country_card_images/algeria/mechoui_roasted_lamb.jpg,no,foods,downloaded
Algeria,algeria,foods,Makroud (date pastry),makroud_date_pastry,Makroud (date pastry) Algeria,data/country_card_images/algeria/makroud_date_pastry.jpg,no,foods,downloaded
Algeria,algeria,landmarks,Timgad Roman ruins,timgad_roman_ruins,Timgad Roman ruins Algeria,data/country_card_images/algeria/timgad_roman_ruins.jpg,no,landmarks,downloaded
Algeria,algeria,landmarks,Tassili n'Ajjer rock art,tassili_n_ajjer_rock_art,Tassili n'Ajjer rock art Algeria,data/country_card_images/algeria/tassili_n_ajjer_rock_art.jpg,no,landmarks,downloaded
Algeria,algeria,landmarks,Casbah of Algiers,casbah_of_algiers,Casbah of Algiers Algeria,data/country_card_images/algeria/casbah_of_algiers.jpg,no,landmarks,downloaded
Algeria,algeria,landmarks,Sahara Desert dunes,sahara_desert_dunes,Sahara Desert dunes Algeria,data/country_card_images/algeria/sahara_desert_dunes.jpg,no,landmarks,downloaded
Algeria,algeria,cheer_reasons,World's largest desert,world_s_largest_desert,World's largest desert Algeria,data/country_card_images/algeria/world_s_largest_desert.jpg,no,cheer_reasons,downloaded
Algeria,algeria,cheer_reasons,Fennec Fox,fennec_fox,Fennec Fox Algeria,data/country_card_images/algeria/fennec_fox.jpg,yes,animals,downloaded
Algeria,algeria,cheer_reasons,Riyad Mahrez is lightning fast,riyad_mahrez_is_lightning_fast,Riyad Mahrez is lightning fast Algeria,data/country_card_images/algeria/riyad_mahrez_is_lightning_fast.jpg,no,cheer_reasons,missing
Algeria,algeria,cheer_reasons,Sahara sunsets,sahara_sunsets,Sahara sunsets Algeria,data/country_card_images/algeria/sahara_sunsets.jpg,no,cheer_reasons,downloaded
Algeria,algeria,cheer_reasons,2014 round of 16,2014_round_of_16,2014 round of 16 Algeria,data/country_card_images/algeria/2014_round_of_16.jpg,no,cheer_reasons,downloaded
Austria,austria,animals,Alpine Ibex,alpine_ibex,Alpine Ibex,data/country_card_images/austria/alpine_ibex.jpg,no,animals,downloaded
Austria,austria,animals,Chamois,chamois,Chamois,data/country_card_images/austria/chamois.jpg,no,animals,downloaded
Austria,austria,animals,Edelweiss (flower),edelweiss_flower,Edelweiss (flower),data/country_card_images/austria/edelweiss_flower.jpg,no,animals,downloaded
Austria,austria,animals,Capercaillie,capercaillie,Capercaillie,data/country_card_images/austria/capercaillie.jpg,no,animals,downloaded
Austria,austria,animals,European Lynx,european_lynx,European Lynx,data/country_card_images/austria/european_lynx.jpg,no,animals,downloaded
Austria,austria,foods,Wiener Schnitzel,wiener_schnitzel,Wiener Schnitzel Austria,data/country_card_images/austria/wiener_schnitzel.jpg,no,foods,downloaded
Austria,austria,foods,Sachertorte (chocolate cake),sachertorte_chocolate_cake,Sachertorte (chocolate cake) Austria,data/country_card_images/austria/sachertorte_chocolate_cake.jpg,no,foods,downloaded
Austria,austria,foods,Apfelstrudel,apfelstrudel,Apfelstrudel Austria,data/country_card_images/austria/apfelstrudel.jpg,no,foods,downloaded
Austria,austria,foods,Kaiserschmarrn,kaiserschmarrn,Kaiserschmarrn Austria,data/country_card_images/austria/kaiserschmarrn.jpg,no,foods,downloaded
Austria,austria,foods,Viennese coffee,viennese_coffee,Viennese coffee Austria,data/country_card_images/austria/viennese_coffee.jpg,no,foods,downloaded
Austria,austria,landmarks,Schönbrunn Palace,schonbrunn_palace,Schönbrunn Palace Austria,data/country_card_images/austria/schonbrunn_palace.jpg,no,landmarks,downloaded
Austria,austria,landmarks,Vienna State Opera,vienna_state_opera,Vienna State Opera Austria,data/country_card_images/austria/vienna_state_opera.jpg,no,landmarks,downloaded
Austria,austria,landmarks,Hohensalzburg Castle,hohensalzburg_castle,Hohensalzburg Castle Austria,data/country_card_images/austria/hohensalzburg_castle.jpg,no,landmarks,downloaded
Austria,austria,landmarks,Austrian Alps,austrian_alps,Austrian Alps Austria,data/country_card_images/austria/austrian_alps.jpg,no,landmarks,downloaded
Austria,austria,landmarks,Prater Ferris Wheel,prater_ferris_wheel,Prater Ferris Wheel Austria,data/country_card_images/austria/prater_ferris_wheel.jpg,no,landmarks,downloaded
Austria,austria,cheer_reasons,Mozart's homeland,mozart_s_homeland,Mozart's homeland Austria,data/country_card_images/austria/mozart_s_homeland.jpg,no,cheer_reasons,downloaded
Austria,austria,cheer_reasons,Vienna is magical,vienna_is_magical,Vienna is magical Austria,data/country_card_images/austria/vienna_is_magical.jpg,no,cheer_reasons,downloaded
